price,area,bedrooms,bathrooms,stories,parking,mainroad,guestroom,basement,hotwaterheating,airconditioning,prefarea,furnishingstatus,location
52533000.0,3458.0,5,4.0,1,1,yes,no,yes,no,no,yes,semi-furnished,Mumbai
34035000.0,3276.0,5,4.0,2,2,yes,no,yes,no,no,yes,unfurnished,Bangalore
12843000.0,1764.0,1,1.0,1,0,yes,yes,no,no,no,no,semi-furnished,Hyderabad
46702000.0,2845.0,5,3.0,2,0,yes,yes,no,no,no,yes,unfurnished,Mumbai
13858000.0,2484.0,3,3.0,3,0,yes,no,yes,no,no,yes,semi-furnished,Ahmedabad
16054000.0,1939.0,2,1.0,1,2,no,yes,yes,no,yes,no,furnished,Pune
16819000.0,,2,2.0,1,2,yes,no,no,no,yes,no,furnished,Hyderabad
14556000.0,2062.0,3,2.0,2,2,yes,no,no,yes,yes,no,unfurnished,Ahmedabad
24251000.0,2687.0,3,1.0,1,0,yes,no,no,no,no,no,unfurnished,Chennai
30642000.0,3022.0,3,2.0,3,1,no,yes,yes,no,no,yes,unfurnished,Bangalore
13815000.0,1960.0,3,3.0,2,1,yes,no,yes,no,yes,no,furnished,Kolkata
25329000.0,2804.0,3,2.0,2,2,yes,no,no,no,no,no,unfurnished,Bangalore
19771000.0,2459.0,3,2.0,3,1,yes,yes,no,no,no,no,furnished,Hyderabad
37087000.0,,3,3.0,3,2,no,yes,no,no,no,no,semi-furnished,Mumbai
26991000.0,2916.0,4,3.0,2,2,yes,no,no,yes,no,no,semi-furnished,Pune
16095000.0,1673.0,2,1.0,3,2,yes,no,no,no,no,no,semi-furnished,Pune
20982000.0,3329.0,3,2.0,3,3,yes,yes,yes,no,no,no,furnished,Kolkata
37564000.0,4591.0,5,4.0,1,2,yes,no,no,yes,yes,no,semi-furnished,Chennai
26391000.0,2981.0,5,4.0,3,2,yes,no,yes,no,no,no,semi-furnished,Delhi
13412000.0,1089.0,1,1.0,2,1,yes,yes,yes,no,yes,no,unfurnished,Bangalore
26307000.0,2415.0,4,3.0,1,0,yes,yes,no,no,no,no,semi-furnished,Delhi
12764000.0,1588.0,3,2.0,4,0,yes,no,yes,no,yes,no,furnished,Hyderabad
24945000.0,2761.0,3,2.0,2,2,yes,no,no,yes,no,no,semi-furnished,Bangalore
14551000.0,2885.0,4,3.0,1,1,yes,no,no,no,no,no,unfurnished,Kolkata
28690000.0,4940.0,6,4.0,2,1,yes,yes,no,no,no,no,furnished,Kolkata
41621000.0,5280.0,6,4.0,2,1,yes,no,yes,no,no,no,furnished,Bangalore
46080000.0,6284.0,6,5.0,1,2,yes,yes,no,no,no,no,unfurnished,Chennai
28087000.0,2576.0,3,2.0,2,1,yes,no,yes,no,no,yes,semi-furnished,Delhi
32209000.0,4278.0,6,4.0,2,2,yes,no,no,no,yes,no,semi-furnished,Bangalore
38181000.0,3492.0,4,3.0,2,0,yes,no,no,yes,no,no,unfurnished,Delhi
23934000.0,2607.0,3,2.0,2,0,yes,yes,yes,yes,no,no,semi-furnished,Pune
10490000.0,1363.0,3,3.0,1,1,yes,no,yes,no,no,no,furnished,Ahmedabad
10852000.0,1346.0,2,1.0,1,1,yes,no,no,yes,no,no,unfurnished,Pune
34151000.0,2637.0,3,2.0,3,0,yes,no,no,no,no,yes,semi-furnished,Delhi
26372000.0,2401.0,3,2.0,1,0,yes,no,no,no,yes,no,semi-furnished,Bangalore
25180000.0,2881.0,3,3.0,2,0,no,no,no,no,yes,no,furnished,Pune
40425000.0,3231.0,4,3.0,2,0,yes,yes,no,no,no,no,semi-furnished,Delhi
10779000.0,1183.0,1,1.0,2,1,no,no,yes,yes,no,no,semi-furnished,Hyderabad
62463000.0,3798.0,5,4.0,2,1,yes,no,no,no,no,no,furnished,Mumbai
23492000.0,2627.0,5,3.0,1,2,yes,yes,no,no,yes,no,unfurnished,Pune
44241000.0,3903.0,6,4.0,2,1,yes,yes,yes,yes,yes,no,unfurnished,Bangalore
11395000.0,1552.0,3,1.0,2,0,yes,yes,yes,no,no,no,semi-furnished,Kolkata
13857000.0,1489.0,2,1.0,3,0,yes,no,yes,no,yes,no,furnished,Kolkata
17048000.0,896.0,1,1.0,2,0,yes,no,no,no,yes,yes,furnished,Mumbai
23222000.0,2360.0,4,3.0,1,0,yes,no,no,no,no,yes,furnished,Pune
13986000.0,2334.0,3,2.0,3,1,yes,no,no,no,no,no,semi-furnished,Ahmedabad
37400000.0,4347.0,6,5.0,2,0,yes,yes,no,no,yes,no,furnished,Bangalore
19134000.0,3226.0,4,2.0,2,2,yes,no,no,no,yes,no,unfurnished,Ahmedabad
30817000.0,3150.0,4,2.0,1,1,yes,no,no,yes,no,no,semi-furnished,Bangalore
15753000.0,2144.0,3,2.0,3,1,no,no,yes,no,no,no,semi-furnished,Ahmedabad
21963000.0,2776.0,4,2.0,1,0,yes,yes,yes,no,yes,yes,semi-furnished,Hyderabad
37574000.0,2083.0,3,2.0,1,0,yes,yes,no,no,no,no,semi-furnished,Mumbai
81020000.0,4789.0,6,4.0,2,1,yes,yes,yes,no,yes,no,unfurnished,Mumbai
16452000.0,,2,1.0,2,0,yes,no,no,yes,no,no,furnished,Delhi
56811000.0,3605.0,4,3.0,3,1,yes,no,yes,no,no,no,semi-furnished,Mumbai
24182000.0,2921.0,5,4.0,3,2,yes,no,no,yes,no,no,semi-furnished,Pune
32857000.0,5570.0,6,4.0,2,1,yes,yes,yes,no,no,yes,unfurnished,Ahmedabad
64685000.0,6675.0,6,3.0,3,1,yes,yes,no,no,no,no,semi-furnished,Bangalore
48996000.0,3058.0,5,4.0,3,0,no,no,no,no,yes,no,unfurnished,Mumbai
31003000.0,2768.0,3,3.0,2,0,yes,yes,no,yes,yes,no,semi-furnished,Delhi
15451000.0,2035.0,2,1.0,3,2,yes,yes,yes,no,no,no,semi-furnished,Chennai
15946000.0,1155.0,2,2.0,1,1,yes,yes,no,no,no,yes,semi-furnished,Bangalore
55317000.0,3154.0,4,3.0,1,0,yes,yes,yes,no,yes,no,semi-furnished,Mumbai
47216000.0,2541.0,3,2.0,2,1,yes,no,no,no,no,no,unfurnished,Mumbai
40014000.0,4787.0,6,5.0,1,1,yes,yes,no,no,no,no,unfurnished,Bangalore
25037000.0,1951.0,3,2.0,3,0,no,no,yes,no,yes,no,unfurnished,Delhi
9099000.0,,1,1.0,3,1,yes,no,no,no,no,yes,unfurnished,Hyderabad
21475000.0,2967.0,4,3.0,2,1,no,no,no,no,no,yes,semi-furnished,Hyderabad
24351000.0,2615.0,4,3.0,4,0,yes,no,yes,yes,no,no,unfurnished,Chennai
33447000.0,3538.0,5,2.0,2,0,yes,no,no,no,yes,no,semi-furnished,Bangalore
8334000.0,1195.0,2,2.0,1,1,yes,no,no,no,no,no,semi-furnished,Kolkata
24944000.0,4113.0,5,4.0,3,2,yes,no,no,no,no,no,unfurnished,Ahmedabad
17115000.0,2524.0,4,3.0,1,2,yes,yes,yes,no,yes,no,furnished,Pune
47556000.0,2640.0,4,2.0,2,0,yes,no,no,no,no,yes,furnished,Mumbai
22204000.0,2958.0,4,2.0,3,1,yes,yes,no,no,yes,no,semi-furnished,Hyderabad
17798000.0,1702.0,2,1.0,1,1,yes,no,no,no,no,yes,semi-furnished,Bangalore
40202000.0,2495.0,3,1.0,2,0,yes,no,yes,yes,no,yes,furnished,Mumbai
25508000.0,2458.0,3,2.0,1,1,yes,yes,no,no,no,no,unfurnished,Delhi
31814000.0,1986.0,4,2.0,3,2,yes,no,no,no,no,no,semi-furnished,Mumbai
32490000.0,2031.0,4,,2,0,yes,yes,no,yes,yes,yes,unfurnished,Mumbai
46341000.0,4304.0,5,4.0,1,0,no,no,no,no,yes,yes,semi-furnished,Delhi
21200000.0,4043.0,6,,1,2,yes,yes,no,no,yes,yes,semi-furnished,Ahmedabad
37394000.0,1747.0,3,2.0,2,1,yes,yes,yes,no,no,no,furnished,Mumbai
19852000.0,2839.0,4,3.0,2,1,yes,yes,no,no,no,no,semi-furnished,Ahmedabad
33159000.0,3184.0,4,3.0,1,0,yes,no,no,no,yes,no,furnished,Delhi
12786000.0,1997.0,2,1.0,2,1,yes,no,yes,no,no,no,semi-furnished,Ahmedabad
56837000.0,4238.0,6,4.0,1,0,yes,no,no,no,no,no,semi-furnished,Delhi
20273000.0,3144.0,5,3.0,2,3,no,no,yes,no,yes,no,unfurnished,Ahmedabad
24990000.0,3287.0,4,3.0,1,2,no,no,no,no,no,no,semi-furnished,Pune
12064000.0,2104.0,4,2.0,2,3,yes,no,no,yes,no,no,unfurnished,Ahmedabad
15162000.0,1563.0,2,2.0,1,1,yes,no,yes,no,yes,no,furnished,Hyderabad
24181000.0,3247.0,4,3.0,2,0,yes,yes,no,no,no,no,semi-furnished,Hyderabad
19133000.0,3047.0,4,3.0,1,1,yes,no,no,no,yes,no,unfurnished,Ahmedabad
45208000.0,2338.0,4,2.0,3,0,yes,no,yes,no,no,no,semi-furnished,Mumbai
31303000.0,4407.0,6,3.0,3,2,yes,no,no,yes,no,yes,semi-furnished,Kolkata
18527000.0,,4,3.0,2,1,yes,no,yes,no,yes,no,furnished,Chennai
17684000.0,2066.0,3,3.0,2,1,no,no,no,no,no,no,semi-furnished,Chennai
20256000.0,2514.0,4,3.0,2,2,yes,yes,yes,no,yes,no,unfurnished,Hyderabad
34370000.0,3073.0,4,3.0,2,1,yes,no,yes,no,no,yes,unfurnished,Bangalore
12691000.0,1936.0,2,1.0,2,0,yes,no,no,no,no,no,semi-furnished,Ahmedabad
27813000.0,1616.0,3,2.0,1,2,no,no,no,no,no,no,furnished,Mumbai
38305000.0,4544.0,6,4.0,1,1,yes,no,no,yes,no,no,furnished,Chennai
47983000.0,2913.0,4,3.0,1,0,yes,no,no,no,yes,no,unfurnished,Mumbai
25220000.0,3120.0,4,3.0,3,1,yes,no,no,no,no,no,semi-furnished,Chennai
14057000.0,2213.0,3,2.0,1,1,yes,no,no,no,no,no,semi-furnished,Ahmedabad
31349000.0,2728.0,3,1.0,3,0,no,no,no,no,yes,no,furnished,Delhi
16449000.0,2334.0,4,3.0,2,1,yes,no,no,no,no,no,furnished,Pune
38585000.0,3120.0,5,3.0,1,1,no,no,no,no,no,no,semi-furnished,Delhi
37321000.0,1945.0,4,3.0,1,1,yes,no,no,no,no,no,unfurnished,Mumbai
32847000.0,3523.0,4,3.0,3,1,yes,no,no,no,yes,no,semi-furnished,Bangalore
22919000.0,,4,3.0,1,0,yes,yes,yes,no,no,no,unfurnished,Kolkata
28000000.0,3772.0,5,3.0,1,1,yes,no,no,no,yes,yes,furnished,Pune
12471000.0,2036.0,3,2.0,1,1,yes,no,yes,no,no,no,unfurnished,Kolkata
24389000.0,3490.0,4,3.0,2,0,yes,no,no,yes,yes,no,semi-furnished,Hyderabad
17190000.0,2111.0,2,1.0,1,2,yes,no,no,no,no,no,semi-furnished,Hyderabad
22344000.0,2155.0,3,2.0,3,1,no,yes,yes,yes,no,no,unfurnished,Bangalore
29616000.0,3787.0,5,4.0,2,1,yes,yes,no,yes,no,no,semi-furnished,Pune
17812000.0,2668.0,2,1.0,3,1,yes,no,no,no,no,yes,semi-furnished,Kolkata
20778000.0,2843.0,5,3.0,2,1,yes,no,yes,no,no,no,semi-furnished,Kolkata
60862000.0,3600.0,5,3.0,1,0,no,no,yes,no,no,no,semi-furnished,Mumbai
15963000.0,2012.0,3,2.0,3,0,yes,yes,no,no,no,yes,semi-furnished,Kolkata
17590000.0,1729.0,3,2.0,2,2,yes,no,no,no,no,yes,semi-furnished,Delhi
48548000.0,2976.0,3,3.0,1,2,yes,yes,no,no,no,yes,furnished,Mumbai
26512000.0,1926.0,2,2.0,2,1,no,yes,no,no,yes,no,furnished,Delhi
86917000.0,4925.0,6,5.0,3,1,no,no,no,no,yes,no,furnished,Mumbai
31531000.0,3994.0,5,3.0,3,1,yes,no,no,no,yes,no,semi-furnished,Chennai
22680000.0,3377.0,3,1.0,1,2,yes,no,no,yes,yes,no,semi-furnished,Chennai
25827000.0,1986.0,2,2.0,2,0,yes,no,yes,no,yes,no,unfurnished,Delhi
18780000.0,2967.0,4,4.0,2,1,yes,no,yes,no,yes,yes,unfurnished,Ahmedabad
12832000.0,1328.0,3,3.0,1,0,yes,no,yes,no,yes,no,unfurnished,Pune
15493000.0,2281.0,2,2.0,2,0,yes,no,yes,yes,no,no,unfurnished,Kolkata
36624000.0,3074.0,4,4.0,3,1,no,no,no,no,yes,no,unfurnished,Delhi
28108000.0,4267.0,6,5.0,2,2,no,no,yes,no,no,yes,unfurnished,Hyderabad
53640000.0,6092.0,6,5.0,3,0,yes,no,no,no,no,no,unfurnished,Hyderabad
18458000.0,2263.0,3,2.0,3,2,yes,no,no,no,no,no,furnished,Chennai
23133000.0,2265.0,3,3.0,2,1,yes,no,no,no,no,no,semi-furnished,Bangalore
23964000.0,3407.0,5,3.0,3,1,yes,no,no,no,no,no,furnished,Kolkata
18372000.0,3378.0,5,4.0,2,1,yes,no,no,no,no,no,furnished,Ahmedabad
33363000.0,4879.0,6,4.0,2,1,yes,no,no,no,no,no,semi-furnished,Kolkata
28814000.0,2702.0,4,3.0,2,0,yes,no,no,yes,no,no,semi-furnished,Bangalore
32236000.0,2785.0,4,2.0,2,1,yes,no,no,no,yes,no,unfurnished,Bangalore
51404000.0,4287.0,6,4.0,3,2,yes,no,no,no,yes,no,unfurnished,Bangalore
26733000.0,3283.0,4,3.0,3,1,yes,yes,no,no,yes,no,semi-furnished,Chennai
28483000.0,4287.0,5,,1,0,yes,no,no,no,yes,no,semi-furnished,Hyderabad
26282000.0,2367.0,2,2.0,3,0,yes,no,no,no,no,no,furnished,Bangalore
19599000.0,2999.0,4,3.0,2,2,yes,no,yes,no,yes,no,furnished,Kolkata
20327000.0,2732.0,3,3.0,3,0,yes,no,yes,yes,yes,no,unfurnished,Kolkata
27386000.0,3490.0,3,1.0,1,1,yes,no,no,no,no,no,unfurnished,Pune
37015000.0,4853.0,6,4.0,1,1,yes,no,no,no,no,no,furnished,Kolkata
38072000.0,2091.0,2,1.0,2,0,no,yes,yes,no,no,no,unfurnished,Mumbai
24515000.0,1876.0,3,3.0,3,1,yes,no,no,no,yes,yes,furnished,Delhi
36698000.0,3073.0,4,2.0,3,1,yes,no,yes,no,yes,no,furnished,Bangalore
55556000.0,3295.0,4,3.0,1,0,yes,no,no,no,no,no,semi-furnished,Mumbai
17970000.0,2410.0,3,2.0,2,0,yes,yes,no,no,no,no,unfurnished,Pune
18563000.0,2508.0,3,2.0,1,0,yes,yes,yes,no,no,no,unfurnished,Hyderabad
27698000.0,3357.0,5,4.0,2,3,no,no,yes,no,yes,yes,unfurnished,Hyderabad
20392000.0,2244.0,2,1.0,2,2,no,yes,yes,no,yes,no,unfurnished,Bangalore
43678000.0,3998.0,5,3.0,2,1,yes,yes,yes,no,no,no,furnished,Bangalore
13618000.0,1304.0,2,1.0,2,1,yes,no,yes,no,no,no,unfurnished,Delhi
39009000.0,4080.0,6,4.0,2,0,no,no,no,no,no,no,unfurnished,Bangalore
15551000.0,2155.0,3,3.0,3,0,yes,yes,yes,no,yes,yes,semi-furnished,Kolkata
73005000.0,5679.0,6,4.0,3,0,yes,no,no,yes,yes,no,semi-furnished,Bangalore
26718000.0,,4,2.0,1,2,yes,no,yes,no,no,yes,semi-furnished,Bangalore
18906000.0,2645.0,2,1.0,1,1,yes,no,no,no,yes,no,unfurnished,Hyderabad
38559000.0,3022.0,4,2.0,4,0,yes,no,no,yes,no,yes,furnished,Delhi
14294000.0,2376.0,3,2.0,3,0,yes,no,no,no,no,no,furnished,Kolkata
52504000.0,3086.0,3,2.0,2,2,yes,no,no,no,no,no,semi-furnished,Mumbai
59967000.0,3373.0,5,3.0,1,2,no,yes,yes,no,no,no,semi-furnished,Mumbai
53843000.0,2804.0,3,3.0,3,1,yes,yes,no,no,yes,no,furnished,Mumbai
21654000.0,2472.0,4,3.0,2,2,yes,no,yes,no,yes,yes,furnished,Chennai
16127000.0,2028.0,3,1.0,2,0,yes,yes,no,no,no,yes,unfurnished,Chennai
22327000.0,2926.0,4,4.0,2,0,no,no,no,yes,no,yes,furnished,Pune
34810000.0,1948.0,3,1.0,1,0,yes,no,no,no,yes,yes,unfurnished,Mumbai
64666000.0,4332.0,6,5.0,2,3,yes,no,no,no,no,yes,unfurnished,Mumbai
25734000.0,1807.0,3,3.0,2,1,yes,no,yes,no,yes,no,furnished,Mumbai
25452000.0,3099.0,4,2.0,2,2,yes,no,no,yes,no,no,furnished,Pune
26713000.0,2538.0,3,3.0,2,2,yes,no,no,no,no,yes,semi-furnished,Bangalore
16318000.0,1692.0,1,1.0,2,1,yes,no,yes,no,no,no,furnished,Bangalore
10500000.0,1330.0,3,2.0,2,0,yes,no,yes,no,no,no,unfurnished,Kolkata
13251000.0,1591.0,2,2.0,2,0,yes,no,yes,yes,no,no,unfurnished,Pune
37022000.0,3925.0,5,3.0,1,0,no,no,no,no,no,no,semi-furnished,Delhi
42427000.0,3738.0,5,4.0,2,1,yes,no,no,no,no,no,furnished,Delhi
21363000.0,3808.0,5,3.0,3,0,yes,no,no,no,no,no,semi-furnished,Hyderabad
44496000.0,2614.0,4,2.0,2,1,yes,no,no,no,no,no,semi-furnished,Mumbai
28089000.0,3376.0,4,3.0,2,0,no,yes,yes,no,no,no,semi-furnished,Chennai
18414000.0,2554.0,4,3.0,2,1,yes,no,no,no,no,yes,semi-furnished,Ahmedabad
15443000.0,2030.0,3,2.0,1,2,yes,no,yes,no,no,no,furnished,Kolkata
11508000.0,1771.0,3,,2,3,yes,no,no,no,no,yes,furnished,Ahmedabad
31439000.0,1959.0,3,2.0,3,0,yes,no,yes,no,yes,no,furnished,Mumbai
25400000.0,3153.0,5,3.0,3,1,yes,no,no,no,no,no,unfurnished,Hyderabad
19219000.0,2308.0,3,3.0,3,1,yes,yes,yes,no,yes,yes,furnished,Ahmedabad
28024000.0,3838.0,6,3.0,2,1,yes,yes,yes,no,yes,no,semi-furnished,Hyderabad
40849000.0,5574.0,6,4.0,1,1,yes,no,no,no,yes,no,unfurnished,Kolkata
22707000.0,3008.0,4,3.0,1,0,yes,yes,no,no,yes,no,furnished,Hyderabad
18484000.0,3009.0,4,3.0,3,2,yes,no,yes,no,no,yes,furnished,Ahmedabad
21212000.0,1721.0,2,3.0,2,1,yes,yes,no,yes,yes,yes,semi-furnished,Bangalore
40474000.0,,4,2.0,3,1,yes,no,no,no,no,no,semi-furnished,Mumbai
40428000.0,4968.0,6,5.0,2,1,yes,no,yes,no,no,no,unfurnished,Hyderabad
49507000.0,2708.0,4,3.0,1,1,yes,yes,yes,no,no,no,semi-furnished,Mumbai
20581000.0,2641.0,3,2.0,1,1,yes,no,no,yes,yes,no,furnished,Chennai
27664000.0,2116.0,2,1.0,2,1,yes,yes,no,no,no,yes,furnished,Delhi
33987000.0,2738.0,3,2.0,2,1,yes,no,yes,no,yes,no,furnished,Delhi
21504000.0,2697.0,4,3.0,2,1,yes,no,no,no,no,no,unfurnished,Kolkata
27104000.0,2681.0,4,3.0,1,3,yes,no,yes,no,no,yes,semi-furnished,Chennai
49444000.0,3131.0,4,3.0,3,2,yes,yes,yes,no,no,no,furnished,Mumbai
9367000.0,1424.0,3,2.0,1,2,no,no,yes,yes,no,no,unfurnished,Ahmedabad
26370000.0,3344.0,4,3.0,2,0,yes,yes,no,no,yes,yes,furnished,Pune
39909000.0,2046.0,2,2.0,1,2,yes,no,no,no,no,no,semi-furnished,Mumbai
29383000.0,2832.0,3,1.0,2,0,yes,no,no,no,no,no,semi-furnished,Pune
35922000.0,2176.0,3,1.0,1,3,yes,no,no,no,no,no,unfurnished,Mumbai
44304000.0,2459.0,3,2.0,2,3,yes,no,no,no,no,no,semi-furnished,Mumbai
31668000.0,2806.0,4,2.0,1,1,yes,yes,no,no,yes,no,unfurnished,Delhi
17850000.0,2343.0,3,2.0,3,0,yes,no,no,no,yes,no,furnished,Ahmedabad
20022000.0,3105.0,4,3.0,2,1,yes,no,yes,no,yes,no,unfurnished,Hyderabad
10124000.0,1733.0,2,2.0,2,0,yes,no,yes,no,yes,no,semi-furnished,Ahmedabad
14164000.0,1985.0,2,2.0,1,2,no,yes,no,no,no,no,semi-furnished,Chennai
18873000.0,2770.0,3,1.0,3,1,yes,yes,no,no,no,no,semi-furnished,Kolkata
23482000.0,2753.0,4,3.0,1,0,yes,no,no,no,yes,yes,unfurnished,Chennai
25014000.0,3351.0,3,2.0,2,1,yes,no,no,yes,no,no,furnished,Hyderabad
53806000.0,2981.0,4,2.0,2,2,yes,yes,no,no,yes,no,unfurnished,Mumbai
38352000.0,4514.0,5,3.0,2,0,no,no,no,no,no,no,unfurnished,Bangalore
13811000.0,2247.0,3,2.0,1,0,yes,no,no,no,no,yes,semi-furnished,Kolkata
68554000.0,4386.0,6,4.0,3,0,yes,yes,no,yes,yes,no,semi-furnished,Mumbai
41561000.0,3672.0,6,4.0,2,3,yes,no,yes,no,no,no,semi-furnished,Bangalore
30809000.0,4235.0,6,5.0,1,1,yes,yes,no,no,yes,no,semi-furnished,Pune
24972000.0,2055.0,3,3.0,1,1,yes,no,yes,no,no,no,unfurnished,Delhi
31879000.0,1881.0,2,1.0,2,1,yes,no,no,no,yes,no,semi-furnished,Mumbai
28980000.0,2570.0,3,2.0,2,0,no,no,no,no,no,no,semi-furnished,Bangalore
17354000.0,2359.0,3,3.0,1,1,yes,no,no,yes,no,yes,semi-furnished,Chennai
23314000.0,2466.0,3,3.0,1,2,no,no,yes,no,no,no,furnished,Pune
19722000.0,3205.0,4,3.0,1,1,yes,no,no,yes,yes,no,semi-furnished,Kolkata
21340000.0,2761.0,3,3.0,2,2,no,no,no,no,no,no,unfurnished,Hyderabad
23264000.0,2379.0,3,2.0,2,1,yes,no,yes,no,no,yes,unfurnished,Bangalore
32320000.0,2864.0,4,3.0,1,0,yes,no,no,no,yes,no,furnished,Bangalore
17875000.0,2546.0,4,3.0,2,0,no,no,yes,no,no,no,furnished,Hyderabad
29558000.0,3795.0,5,4.0,1,1,yes,no,yes,yes,no,no,furnished,Chennai
56329000.0,3456.0,4,4.0,1,0,yes,yes,yes,no,yes,yes,semi-furnished,Mumbai
30646000.0,1798.0,2,2.0,3,2,yes,no,no,no,yes,no,furnished,Mumbai
35051000.0,1775.0,3,2.0,3,1,yes,yes,no,no,yes,yes,unfurnished,Mumbai
22374000.0,2206.0,3,2.0,2,2,yes,no,no,no,no,yes,unfurnished,Bangalore
29764000.0,3482.0,5,3.0,1,1,yes,no,no,yes,no,no,unfurnished,Pune
19724000.0,2813.0,3,2.0,2,1,no,no,no,no,yes,no,semi-furnished,Hyderabad
15931000.0,1887.0,2,1.0,1,2,yes,no,no,no,no,no,semi-furnished,Chennai
19527000.0,2794.0,4,3.0,1,1,yes,no,no,no,yes,no,semi-furnished,Ahmedabad
20055000.0,3224.0,4,2.0,1,0,yes,no,no,no,no,yes,unfurnished,Ahmedabad
19688000.0,2422.0,4,4.0,3,1,yes,no,no,no,no,no,furnished,Chennai
34372000.0,2655.0,5,3.0,2,1,yes,yes,no,no,yes,yes,semi-furnished,Delhi
21788000.0,3274.0,5,4.0,2,2,yes,yes,no,yes,no,no,semi-furnished,Ahmedabad
15379000.0,1110.0,2,1.0,3,1,yes,no,yes,yes,no,no,furnished,Mumbai
23930000.0,1975.0,3,3.0,2,2,yes,no,no,no,yes,yes,semi-furnished,Bangalore
9719000.0,1463.0,1,1.0,3,2,yes,yes,no,no,no,yes,semi-furnished,Ahmedabad
18714000.0,2916.0,4,3.0,1,1,yes,yes,no,no,yes,yes,semi-furnished,Ahmedabad
23533000.0,2800.0,3,2.0,1,0,yes,no,yes,no,no,no,semi-furnished,Pune
14408000.0,2524.0,3,1.0,1,1,yes,yes,no,no,no,no,furnished,Ahmedabad
52139000.0,3056.0,4,3.0,3,0,yes,no,no,no,no,yes,unfurnished,Mumbai
17551000.0,2709.0,3,3.0,1,2,yes,no,yes,no,no,no,semi-furnished,Ahmedabad
18091000.0,2176.0,3,2.0,2,0,yes,no,no,no,no,yes,furnished,Chennai
23702000.0,2906.0,4,3.0,1,3,yes,no,yes,no,yes,no,semi-furnished,Chennai
32825000.0,3053.0,5,3.0,1,1,yes,yes,no,yes,yes,yes,unfurnished,Bangalore
47182000.0,2381.0,4,2.0,2,1,no,yes,no,no,yes,no,semi-furnished,Mumbai
41234000.0,3674.0,5,3.0,1,2,yes,yes,no,no,yes,yes,furnished,Delhi
16735000.0,1700.0,3,2.0,2,2,yes,yes,no,no,yes,no,unfurnished,Pune
20022000.0,2665.0,4,3.0,1,0,yes,no,no,no,yes,no,semi-furnished,Kolkata
12295000.0,1381.0,1,1.0,2,1,yes,no,yes,no,no,no,unfurnished,Pune
23985000.0,3568.0,4,,2,1,yes,no,no,no,no,no,unfurnished,Hyderabad
18857000.0,2161.0,3,2.0,2,1,yes,yes,yes,yes,yes,yes,unfurnished,Chennai
31217000.0,2774.0,5,3.0,2,1,no,yes,no,no,no,no,furnished,Delhi
42769000.0,5869.0,6,4.0,3,1,yes,yes,no,no,yes,yes,semi-furnished,Hyderabad
19978000.0,,4,3.0,2,2,yes,no,no,no,no,no,furnished,Hyderabad
18983000.0,2446.0,3,2.0,2,1,yes,no,yes,no,yes,no,furnished,Kolkata
29368000.0,4307.0,6,3.0,2,1,yes,yes,no,no,yes,no,furnished,Kolkata
24629000.0,2343.0,2,1.0,4,0,yes,no,no,no,no,yes,furnished,Bangalore
18909000.0,,3,2.0,1,1,yes,no,yes,no,no,no,semi-furnished,Pune
13004000.0,1957.0,3,2.0,3,2,yes,no,yes,no,no,no,furnished,Ahmedabad
14728000.0,1772.0,2,1.0,2,2,yes,no,no,no,no,no,furnished,Kolkata
28168000.0,1789.0,2,2.0,1,1,yes,no,no,no,no,no,furnished,Mumbai
20443000.0,2067.0,3,2.0,1,2,yes,yes,yes,no,yes,no,furnished,Chennai
34340000.0,1653.0,3,2.0,2,0,yes,yes,yes,no,no,no,semi-furnished,Mumbai
31054000.0,4086.0,6,4.0,3,2,yes,no,no,no,yes,no,furnished,Pune
37337000.0,4855.0,6,4.0,1,1,yes,no,no,no,no,yes,semi-furnished,Pune
22962000.0,3885.0,5,4.0,3,0,no,yes,no,yes,no,no,,Kolkata
24562000.0,3136.0,3,2.0,1,2,yes,no,no,no,no,yes,unfurnished,Chennai
14772000.0,1444.0,2,2.0,1,2,yes,yes,no,no,yes,yes,furnished,Bangalore
30275000.0,3697.0,6,4.0,1,1,no,yes,no,no,no,yes,furnished,Pune
27433000.0,2396.0,4,3.0,1,1,yes,no,yes,no,yes,no,semi-furnished,Delhi
27351000.0,3354.0,4,3.0,2,0,yes,no,no,no,yes,no,unfurnished,Hyderabad
55819000.0,4512.0,6,5.0,2,1,yes,yes,yes,no,no,no,furnished,Delhi
87334000.0,4983.0,6,5.0,4,2,yes,no,yes,no,no,no,semi-furnished,Mumbai
18087000.0,2662.0,4,3.0,2,0,yes,no,no,no,yes,yes,furnished,Ahmedabad
32927000.0,3077.0,4,3.0,2,1,yes,yes,yes,no,yes,yes,semi-furnished,Delhi
20185000.0,2153.0,3,2.0,2,0,no,no,no,no,yes,yes,unfurnished,Chennai
30539000.0,3036.0,4,2.0,2,2,yes,no,no,no,no,no,furnished,Bangalore
17115000.0,2524.0,4,3.0,1,2,yes,yes,yes,no,yes,no,furnished,Pune
19328000.0,,2,1.0,1,1,yes,no,no,no,no,no,semi-furnished,Bangalore
14734000.0,1719.0,3,3.0,2,2,no,no,no,no,yes,no,semi-furnished,Hyderabad
31657000.0,2970.0,4,3.0,1,0,no,no,no,no,yes,no,semi-furnished,Delhi
24952000.0,2160.0,4,3.0,2,0,yes,no,yes,no,yes,yes,furnished,Bangalore
